,Tweet,Date
561,RT @AltcoinDailyio: Smash ❤️ to send #bitcoin over 70k!!,2021-11-09 11:05:54+00:00
562,RT @BTC_Archive: #Bitcoin market cap is now bigger than the Swiss Franc! https://t.co/7zHo8Gw97U,2021-11-09 11:05:54+00:00
563,"@MartiniGuyYT That’s very true, the media just makes you want to think Bitcoin is bad. Look at this ad for Avast An… https://t.co/PafxCnBvrF",2021-11-09 11:05:54+00:00
564,"@shibafloki_army @gate_io @Shibaflokitoken @herofloki I see it
I like it
I want it
I check the price of #shibafloki… https://t.co/25XK027Ypa",2021-11-09 11:05:53+00:00
565,"RT @AirdropStario: 💧 Heroes TD Airdrop 💧

🏆 Task:          ➕ 50 NFT Bronze » Total airdrop pool.

👨‍👩‍👧 Referral:   ➕  10 Points

🔛 Airdrop…",2021-11-09 11:05:53+00:00
566,RT @jclcapital: #Bitcoin is running https://t.co/qLtXWdhm3J,2021-11-09 11:05:53+00:00
567,"RT @Cointelegraph: One last hurdle before take off? 

If Bitcoin makes it through the $70K sell wall, $98K by the end of the month is a ver…",2021-11-09 11:05:52+00:00
568,"RT @tailopez: I’m blessing 2 people with $1,000 in Bitcoin in the next 24 hours! (Just like I did the other week)

$500 in Bitcoin will go…",2021-11-09 11:05:51+00:00
569,"RT @DefiRock: 💎🏔 DEFIROCK  today provides an opportunity similar to the purchase of bitcoin in 2009.

🧑‍🚀 🚀 OUR MISSION GET TO THE MOON WIT…",2021-11-09 11:05:51+00:00
570,"RT @AirdropDet: 🔍 New #Airdrop: Shiba Santa

💲 Reward: Up to 1800 SHIBA SANTA + 2M SHIBA SANTA referral pool

🔴 Start the airdrop bot: http…",2021-11-09 11:05:49+00:00
571,"Bitcoin passes $68k for the first time #Bitcoin 

https://t.co/liheCEYeFh https://t.co/NFhKnqUYPv",2021-11-09 11:05:48+00:00
572,"The GPU Price Index, November 2021. Bad news: All-time highs on Ethereum and Bitcoin are driving upward trend in GP… https://t.co/9zmBlJ5dH2",2021-11-09 11:05:47+00:00
573,RT @Cointelegraph: Litecoin looks poised to grow against Bitcoin in the days ahead but downside risks remain for LTC price. https://t.co/Ni…,2021-11-09 11:05:47+00:00
574,"RT @PitbulCoinWorld: We've reached a volume of 36,333,616 dollars. It's still too early to buy. We're flying out after tomorrow.🚀🚀
@BscPitb…",2021-11-09 11:05:47+00:00
575,"RT @SafemoonWarrior: #SAFEMOON Bitcoin $68,641 🔥 https://t.co/grQTnsRgYE",2021-11-09 11:05:47+00:00
576,"RT @PITBULLHODL: #Bitcoin $ 68,500 👀
#PIT is following the roadmap of ancestors.
#ZeroDown #ToTheMoon 🚀🚀🚀
🔥🔥🔥",2021-11-09 11:05:46+00:00
577,"RT @AirdropDet: 🔍 New #Airdrop: Shiba Santa

💲 Reward: Up to 1800 SHIBA SANTA + 2M SHIBA SANTA referral pool

🔴 Start the airdrop bot: http…",2021-11-09 11:05:46+00:00
578,"RT @Cointelegraph: One last hurdle before take off? 

If Bitcoin makes it through the $70K sell wall, $98K by the end of the month is a ver…",2021-11-09 11:05:46+00:00
579,"RT @AirdropStario: 💧 Heroes TD Airdrop 💧

🏆 Task:          ➕ 50 NFT Bronze » Total airdrop pool.

👨‍👩‍👧 Referral:   ➕  10 Points

🔛 Airdrop…",2021-11-09 11:05:45+00:00
580,"RT @ShcoobyS: Every bitcoin ATH is really just a new fiat ATL

I will stack every fiat ATL.",2021-11-09 11:05:45+00:00
581,"@gegelsmr2 @saylor @federalreserve @APompliano smile at the end. He knows….
😂😎",2021-11-09 11:05:45+00:00
582,"RT @AirdropStario: 💧 Heroes TD Airdrop 💧

🏆 Task:          ➕ 50 NFT Bronze » Total airdrop pool.

👨‍👩‍👧 Referral:   ➕  10 Points

🔛 Airdrop…",2021-11-09 11:05:44+00:00
583,"This is a great opportunity for me to receive emails from you on a daily basis.
Shiba is a great project and I'm su… https://t.co/ilu27n5bHR",2021-11-09 11:05:44+00:00
584,"RT @AirdropStario: 💧 Heroes TD Airdrop 💧

🏆 Task:          ➕ 50 NFT Bronze » Total airdrop pool.

👨‍👩‍👧 Referral:   ➕  10 Points

🔛 Airdrop…",2021-11-09 11:05:44+00:00
585,@Bitcoin HISTORICAL!,2021-11-09 11:05:44+00:00
586,"✔️ Shiba Santa Airdrop is live!

🔵 Airdrop Reward: Up to 1800 SHIBA SANTA

🔵 Referral Reward: 2M SHIBA SANTA referr… https://t.co/KrUlQeiPIp",2021-11-09 11:05:44+00:00
587,"RT @AirdropStario: 💧 Heroes TD Airdrop 💧

🏆 Task:          ➕ 50 NFT Bronze » Total airdrop pool.

👨‍👩‍👧 Referral:   ➕  10 Points

🔛 Airdrop…",2021-11-09 11:05:44+00:00
588,"Bitcoin price surges to record high of more than $68,000 https://t.co/1rjWCoc2hF",2021-11-09 11:05:44+00:00
589,"@nsitharaman 
ZIMBABWE     COUNTRY    
             ACCEPTED
     BITCOIN  CRYPTO 🤑

https://t.co/jRQ6BmUn6O",2021-11-09 11:05:44+00:00
590,"RT @tailopez: I’m blessing 2 people with $1,000 in Bitcoin in the next 24 hours! (Just like I did the other week)

$500 in Bitcoin will go…",2021-11-09 11:05:41+00:00
591,"RT @tailopez: I’m blessing 2 people with $1,000 in Bitcoin in the next 24 hours! (Just like I did the other week)

$500 in Bitcoin will go…",2021-11-09 11:05:41+00:00
592,"RT @LovecoinProject: ❤️10,000,000 LOVECOIN GIVEAWAY RAFFLE CONTEST ❤️

RETWEET THIS POST &amp; POST YOUR LOVECOIN ADDRESS IN THE COMMENT SECTIO…",2021-11-09 11:05:41+00:00
593,"Good Morning, on your journey to success, there will always be those trying to pull you down.

Can you relate?

Yes or no?",2021-11-09 11:05:40+00:00
594,"RT @investorsden_: People who invested in SHIBA INU last week vs now.

Osinbajo Anambra Nigeria Airtel Ckay
#shibainu #Bitcoin #Cryptocurre…",2021-11-09 11:05:40+00:00
595,RT @BTC_Archive: El Salvador started building this pet hospital with #Bitcoin profits 🙌 https://t.co/Kr8EiGTPzI,2021-11-09 11:05:40+00:00
596,"RT @asemota: I started writing an article on the topic of #Bitcoin and energy demand, it got too technical so I came back to my old format…",2021-11-09 11:05:40+00:00
597,"RT @eisenreich: VeFam x #ShotsToOneDollar

For every penny $VET rises, take a shot of your favorite beverage. Mine? Bourbon. 🥃

This campai…",2021-11-09 11:05:40+00:00
598,"RT @BohemianDogs: People laughed at those who bought Bitcoin, today they laugh at those, who buy NFT. But we know that innovation is always…",2021-11-09 11:05:40+00:00
599,"RT @AirdropDet: 🔍 New #Airdrop: Shiba Santa

💲 Reward: Up to 1800 SHIBA SANTA + 2M SHIBA SANTA referral pool

🔴 Start the airdrop bot: http…",2021-11-09 11:05:39+00:00
600,"@julianhosp 3/4 Liquidity Mining BTC-DFI, 1/4 DFI staking. Awesome performance over the last days. 🤩🥳 #RoadTo50… https://t.co/04pQf6eWvE",2021-11-09 11:05:39+00:00
601,"RT @AirdropDet: 🔍 New #Airdrop: Shiba Santa

💲 Reward: Up to 1800 SHIBA SANTA + 2M SHIBA SANTA referral pool

🔴 Start the airdrop bot: http…",2021-11-09 11:05:39+00:00
602,RT @BTC_Archive: #Bitcoin market cap is now bigger than the Swiss Franc! https://t.co/7zHo8Gw97U,2021-11-09 11:05:39+00:00
603,@VICE #bitcoin horizontal support around 66.9k and rising MA-50 line at 67.1k any longer within this bullish view i… https://t.co/2FfNuhBQrM,2021-11-09 11:05:38+00:00
604,"RT @tailopez: I’m blessing 2 people with $1,000 in Bitcoin in the next 24 hours! (Just like I did the other week)

$500 in Bitcoin will go…",2021-11-09 11:05:38+00:00
605,"RT @DaCryptoGeneral: #Bitcoin to $100,000 before 2022 ?🔥",2021-11-09 11:05:38+00:00
606,RT @BTC_Archive: El Salvador started building this pet hospital with #Bitcoin profits 🙌 https://t.co/Kr8EiGTPzI,2021-11-09 11:05:38+00:00
607,"RT @RandR10: This isn't going to happen overnight, but if African and South/Central American countries keep leading the way on integrating…",2021-11-09 11:05:38+00:00
608,RT @intocryptoverse: Sometimes I hear bearish opinions on #Bitcoin and I'm just like dude wtf are we even looking at the same chart,2021-11-09 11:05:37+00:00
609,"“There is no end to up. #Bitcoin 
- @saylor",2021-11-09 11:05:37+00:00
610,"RT @tailopez: I’m blessing 2 people with $1,000 in Bitcoin in the next 24 hours! (Just like I did the other week)

$500 in Bitcoin will go…",2021-11-09 11:05:37+00:00
611,"$AMC $BBIG $KPLT $PROG $MMAT $BEST $GME 

Bitcoin related US stocks should have a good run today

One from the UK w… https://t.co/AaAqEspoYO",2021-11-09 11:05:37+00:00
612,"RT @investorsden_: When you tell her you don't have money, but you're only broke in fiat &amp; rich in crypto.

Soludo Igbo David Moyes Pere Er…",2021-11-09 11:05:36+00:00
613,RT @ashwsbreal: If #Bitcoin breaks $72k today i will gift $720 to one person who ❤️ this tweet. Let’s go. Tag some friends,2021-11-09 11:05:36+00:00
614,RT @SaitaVader: 👀 MAJOR BUY SIGNAL FOR #SAITAMA 🚀 LOAD UP BECAUSE SOMETHING YOU'VE NEVER SEEN BEFORE IN #CRYPTO IS ABOUT TO HAPPEN IF YOU H…,2021-11-09 11:05:36+00:00
615,"RT @Diiccey: *Nigeria skit makers *
baby tell me you love me 

Girl:I will only love you if you trade your bitcoin and gift card with😭and r…",2021-11-09 11:05:35+00:00
616,"@Telegraph @MichaelPDeacon For all those who are new to this working from home Bitcoin trading options 

Here's a l… https://t.co/ZKO5P7bHmV",2021-11-09 11:05:35+00:00
617,"RT @mae2_casil: @miss_Gecko1984 @CryptoIslandInc Are you ready for REAL LIFE #Decentralization 🚀🚀
#CryptoIsland 

#decentralized private is…",2021-11-09 11:05:35+00:00
618,"Bitcoin, Ethereum hit all-time high  https://t.co/HB7XTtzIug",2021-11-09 11:05:35+00:00
619,"RT @AirdropStario: 💧 Heroes TD Airdrop 💧

🏆 Task:          ➕ 50 NFT Bronze » Total airdrop pool.

👨‍👩‍👧 Referral:   ➕  10 Points

🔛 Airdrop…",2021-11-09 11:05:34+00:00
620,"RT @cheddar: Ethereum, the world’s second-largest digital coin, has hit a new all-time high above $4,700. @CryptoWendyO says Ethereum has t…",2021-11-09 11:05:34+00:00
621,"RT @mikealfred: If you didn't buy #Bitcoin at $2,000, $3,000, $5,000, $7,000, $9,000, $12,000, $15,000, $18,000, $20,000, $25,000, $32,000,…",2021-11-09 11:05:33+00:00
622,RT @BTC_Archive: #Bitcoin to $100K is inevitable.,2021-11-09 11:05:33+00:00
623,@MartiniGuyYT @TheMoonCarl Lambos are overrated. #Bitcoin is forever.,2021-11-09 11:05:33+00:00
624,"#Markets Market highlights November 9: New ATH for Bitcoin and Ethereum, Helium continues ascent https://t.co/FywvJ80OpY",2021-11-09 11:05:33+00:00
625,"RT @NFTomatik: 110,000,000 $ #SLEX 1days
#Giveaway
#NFT 
end:24h
RT Like &amp; Follow 
@NFTomatik

#WHEX #Crypto #BNB ￼  #BSC ￼ #SLEX #BTC ￼ #b…",2021-11-09 11:05:33+00:00
626,"RT @investorsden_: Get my full analysis of Bitcoin's recent breakout &amp; what it means for the market. Link to full video in bio.

IPOB Niger…",2021-11-09 11:05:32+00:00
627,RT @lookthekey: VAN GOGH BUD WEED ART COLLECTION NFT #nftart #nft #nftartist #art #digitalart #nftcommunity #nfts #cryptoart #nftcollector…,2021-11-09 11:05:31+00:00
628,"RT @JPEGwealthy: Bitcoin  giveaway (yes for real) 

1) Follow @Pizzada_io 
2) Retweet 
3) follow me @JPEGwealthy 

Must complete all steps.…",2021-11-09 11:05:31+00:00
629,RT @hodlXhold: Always good to remember on #Bitcoin https://t.co/HqEVtGYKsk,2021-11-09 11:05:31+00:00
630,"RT @tailopez: I’m blessing 2 people with $1,000 in Bitcoin in the next 24 hours! (Just like I did the other week)

$500 in Bitcoin will go…",2021-11-09 11:05:31+00:00
631,"RT @NeilJacobs: Question I got yesterday: “Should I up my bitcoin allocation?”

Welcome to NgU technology. 

#bitcoin",2021-11-09 11:05:29+00:00
632,"Bitcoin and all crypto coins will fall. Even after a severe decline, you will see major collapses, especially Bitco… https://t.co/XxkYkxahDa",2021-11-09 11:05:28+00:00
633,RT @BTC_Archive: El Salvador started building this pet hospital with #Bitcoin profits 🙌 https://t.co/Kr8EiGTPzI,2021-11-09 11:05:28+00:00
634,"RT @BharBilion: Fact : Everyone know this meme right ?

The name of this dog is : $Kabosu .

Now : DYOR / TML ( Thanks me later )

#cryptoc…",2021-11-09 11:05:28+00:00
635,"RT @AirdropStario: 💧 Droopy Inu Airdrop 💧

🏆 Task:          ➕ Up to 2 Million DOFI INU (~$12)

👨‍👩‍👧 Referral:   ➕ 400,000 DOFI INU (~$2.4)…",2021-11-09 11:05:28+00:00
636,"RT @AirdropStario: 💧 Droopy Inu Airdrop 💧

🏆 Task:          ➕ Up to 2 Million DOFI INU (~$12)

👨‍👩‍👧 Referral:   ➕ 400,000 DOFI INU (~$2.4)…",2021-11-09 11:05:27+00:00
637,RT @IronMeow102: @CryptoIslandInc @CryptoislandInc🏝️ will be the most tremendous project. Watch it out as they will shock the #Crypto space…,2021-11-09 11:05:27+00:00
638,"RT @AirdropStario: 💧 Brotherhood x Hololoot Airdrop 💧

🏆 Task:          ➕ 1000 USDC » Total airdrop pool.

👨‍👩‍👧 Referral:   ➕ 5 Points

🔛…",2021-11-09 11:05:27+00:00
639,"RT @shibbank1: 🎉SHIBK go to the moon very soon🚀

#SHIBK #Bitcoin #SHIB #Doge https://t.co/YbtwG6WUeh",2021-11-09 11:05:26+00:00
640,RT @BTC_Archive: El Salvador started building this pet hospital with #Bitcoin profits 🙌 https://t.co/Kr8EiGTPzI,2021-11-09 11:05:26+00:00
641,RT @BTC_Archive: El Salvador started building this pet hospital with #Bitcoin profits 🙌 https://t.co/Kr8EiGTPzI,2021-11-09 11:05:26+00:00
642,"Supply On Exchange Wallets [1D], #Bitcoin
EXCHANGES: #Coinbase #Binance #Bitfinex #Huobi #Kraken #OKEX https://t.co/WjxvGzVzMm",2021-11-09 11:05:26+00:00
643,RT @BTC_Archive: #Bitcoin to $100K is inevitable.,2021-11-09 11:05:26+00:00
644,Wake me up in 75k #bitcoin,2021-11-09 11:05:25+00:00
645,"RT @BharBilion: Fact : Everyone know this meme right ?

The name of this dog is : $Kabosu .

Now : DYOR / TML ( Thanks me later )

#cryptoc…",2021-11-09 11:05:25+00:00
646,@KriptoLevent Certik Security Certificate ✅ @sadbabyglobal  #sadbabytoken  #BTC #bitcoin #ada #ShibaCoin 0x3ad405ef… https://t.co/EfIfwpBDNZ,2021-11-09 11:05:24+00:00
647,"RT @Gemini: Buy Bitcoin In (3) Minutes 👀 Get Started For Free! @Gemini makes buying #Bitcoin Simple, Safe &amp; Secure.",2021-11-09 11:05:23+00:00
648,"RT @therationalroot: Another blue dot, still 21 to go to even 2013. 🚀
#Bitcoin https://t.co/TG4Th7Vhe0",2021-11-09 11:05:23+00:00
649,"@guardiannews For all those who are new to this working from home Bitcoin trading options 

Here's a little tip:

G… https://t.co/SU1GUYsdnV",2021-11-09 11:05:23+00:00
650,"RT @BTC_Archive: #Bitcoin will end at $98K this month, at least, which is huge. Nobody believes it.
-  Plan₿ @100trillionUSD",2021-11-09 11:05:23+00:00
651,"RT @tailopez: I’m blessing 2 people with $1,000 in Bitcoin in the next 24 hours! (Just like I did the other week)

$500 in Bitcoin will go…",2021-11-09 11:05:23+00:00
652,"@NBCNews @NBCNewsNow For all those who are new to this working from home Bitcoin trading options 

Here's a little… https://t.co/hH2PqyaBcj",2021-11-09 11:05:23+00:00
653,@CryptoWhale Do you suggest that millions of people who own Bitcoin are Tether employees or what?,2021-11-09 11:05:22+00:00
654,"RT @tailopez: I’m blessing 2 people with $1,000 in Bitcoin in the next 24 hours! (Just like I did the other week)

$500 in Bitcoin will go…",2021-11-09 11:05:22+00:00
655,"@JHBWater @CityofJoburgZA For all those who are new to this working from home Bitcoin trading options 

Here's a li… https://t.co/zCPm4rwpHV",2021-11-09 11:05:22+00:00
656,"RT @nayibbukele: #Bitcoin is at $68,000 😬

More schools coming...

By the way, @chivopets, the new vet hospital we just announced, is comin…",2021-11-09 11:05:22+00:00
657,RT @BTC_Archive: 💥BREAKING: MasterCard is launching #Bitcoin-backed cards across the Asia-Pacific region after announcing 3 partnerships to…,2021-11-09 11:05:21+00:00
658,"RT @asemota: If Bitcoin is ever going to do any good for the world, all the mining should be done in Africa with clean energy. Excess energ…",2021-11-09 11:05:21+00:00
659,"RT @AirdropDet: 🔍 New #Airdrop: Shiba Santa

💲 Reward: Up to 1800 SHIBA SANTA + 2M SHIBA SANTA referral pool

🔴 Start the airdrop bot: http…",2021-11-09 11:05:21+00:00
660,"@Salon For all those who are new to this working from home Bitcoin trading options 

Here's a little tip:

Get a tr… https://t.co/EOVcxCEoUO",2021-11-09 11:05:20+00:00
661,"@Salon For all those who are new to this working from home Bitcoin trading options 

Here's a little tip:

Get a tr… https://t.co/RFeWCRcEdA",2021-11-09 11:05:20+00:00
662,"RT @investorsden_: $ERN has made me much more money than Bitcoin itself. 

Ain’t that something? 😅",2021-11-09 11:05:20+00:00
663,"RT @OmarMoraIes: Concentrating into 10 positions.

1. NVIDIA $NVDA
2. Ethereum $ETH
3. Bitcoin $BTC
4. Solana $SOL
5. Unity $U
6. Microsoft…",2021-11-09 11:05:20+00:00
664,RT @VICE: The scam appears to be more widespread than previously known. https://t.co/txrS5IukmD,2021-11-09 11:05:20+00:00
665,"RT @TheMoonCarl: Sell your house and buy #Bitcoin.

Not financial advice.",2021-11-09 11:05:20+00:00
666,"RT @AirdropDet: 🔍 New #Airdrop: Shiba Santa

💲 Reward: Up to 1800 SHIBA SANTA + 2M SHIBA SANTA referral pool

🔴 Start the airdrop bot: http…",2021-11-09 11:05:20+00:00
667,"RT @Diiccey: *Nigeria skit makers *
baby tell me you love me 

Girl:I will only love you if you trade your bitcoin and gift card with😭and r…",2021-11-09 11:05:20+00:00
668,"RT @AirdropStario: 💧 Heroes TD Airdrop 💧

🏆 Task:          ➕ 50 NFT Bronze » Total airdrop pool.

👨‍👩‍👧 Referral:   ➕  10 Points

🔛 Airdrop…",2021-11-09 11:05:20+00:00
669,"RT @digitalassetbuy: The entire ""Bitcoin &amp; Ethereum are decentralized"" narrative has always been nonsense Word Games to help these two have…",2021-11-09 11:05:20+00:00
670,"RT @FegMillionaire: Ste_Cha_FEG: RT @RTRcrypto: The #SmartDeFi #launchpad with its integration into the $FEG ecosystem, Asset-Backing, and…",2021-11-09 11:05:19+00:00
671,RT @ashwsbreal: If #Bitcoin breaks $72k today i will gift $720 to one person who ❤️ this tweet. Let’s go. Tag some friends,2021-11-09 11:05:19+00:00
672,Satoshi's country https://t.co/c4Go07UtnY via @flipboard #Bitcoin #Ethereum #Cardano #Solana #NFTs… https://t.co/L85Hx5Umgt,2021-11-09 11:05:19+00:00
673,@alpharivelino I don't think she can keep up with Di Caprio's toy standard.,2021-11-09 11:05:19+00:00
674,I'm like enough of this s*it - If #bitcoin won't do this or that - I will delete this tweet. Are you serious?! Cont… https://t.co/rUhoS4mMdV,2021-11-09 11:05:19+00:00
675,RT @crypto_birb: IT'S HAPPENING! Ive just released the most important market update you'll read in next months. In this free $BTC report yo…,2021-11-09 11:05:18+00:00
676,"RT @belgtom1: 👀 #Cryptoisland 👇

⭐#Staking and buying will be available for $CISLA @LBank_Exchange 
⭐#INCORPORATION done
⭐New #NFTs next we…",2021-11-09 11:05:18+00:00
677,RT @BTC_Archive: #Bitcoin market cap is now bigger than the Swiss Franc! https://t.co/7zHo8Gw97U,2021-11-09 11:05:18+00:00
678,RT @RelevantElon: I'm going to sell $20 billion worth of stock and buy a shitload of bitcoin.,2021-11-09 11:05:17+00:00
679,Remember this and hodl tight! #Bitcoin #BTC https://t.co/7yTsedx1vS,2021-11-09 11:05:17+00:00
680,Bitcoin(BTC) Price Could Fall 20% Lower! But a 200% Rally Is Imminent! – Coinpedia – Fintech &amp; Cryptocurreny News M… https://t.co/CZrdtu7KZo,2021-11-09 11:05:17+00:00
681,RT @Azahed: @TheEconomist Cardano / Litecoin / Bitcoin / Ethereum https://t.co/7160AJD9iH,2021-11-09 11:05:17+00:00
