,level_0,Unnamed: 0,index,Unnamed: 0.1,Text,Label,processed
735,735,735,735,735,pigboss airdrop pigboss stars reward pigboss referral pigboss airdrop link http,0,pigboss airdrop pigboss star reward pigboss referral pigboss airdrop link http
736,736,736,736,736,bitcoin small chart updated aths today lower first chart,0,bitcoin small chart update ath today low first chart
737,737,737,737,737,model update target remains k dec th nov th added historical minor correction date peak,0,model update target remain k dec th nov th add historical minor correction date peak
738,738,738,738,738,highest weekly close ever market cycle,0,high weekly close ever market cycle
739,739,739,739,739,well done friends currently number dextools sitting million market cap,0,well do friend currently number dextool sit million market cap
740,740,740,740,740,fam highest weekly close roughly usd ever retweet celebrate highs coming soon ht,0,fam high weekly close roughly usd ever retweet celebrate high come soon ht
741,741,741,741,741,chinese miners got shut took hashrate go back upbitcoin lost bn nothing happened,0,chinese miner got shut take hashrate go back upbitcoin lose bn nothing happen
742,742,742,742,742,x doable bitcoin continues ascent wall street puts fmv comparable mara grypho,0,x doable bitcoin continue ascent wall street put fmv comparable mara grypho
743,743,743,743,743,retweet believe hit k tomorrow,0,retweet believe hit k tomorrow
744,744,744,744,744,planb stock flow bearish,0,planb stock flow bearish
745,745,745,745,745,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sys,0,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sy
746,746,746,746,746,give k buying chance yes yes yes,0,give k buying chance yes yes yes
747,747,747,747,747,pump ale iotx usdt binance price increase volume iotx usdt,0,pump ale iotx usdt binance price increase volume iotx usdt
748,748,748,748,748,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sys,0,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sy
749,749,749,749,749,investment advisers extremely skeptical first u etf hard thing,0,investment adviser extremely skeptical first u etf hard thing
750,750,750,750,750,bitcoin tops first time six months news us approve launch bitcoin exchange traded fund,0,bitcoin top first time six month news we approve launch bitcoin exchange trade fund
751,751,751,751,751,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sys,0,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sy
752,752,752,752,752,myth inflation hedge reality bitcoin least unce system world decen,0,myth inflation hedge reality bitcoin least unce system world decen
753,753,753,753,753,citigroup nabs credit suisse banker frustrated goldman execs pwc remote work plan,0,citigroup nabs credit suisse banker frustrated goldman exec pwc remote work plan
754,754,754,754,754,bitcoin wallet show start earning k monthly wa,0,bitcoin wallet show start earn k monthly wa
755,755,755,755,755,know type cryptocurrency uses cryptography keel secure physical bitcoins,0,know type cryptocurrency use cryptography keel secure physical bitcoin
756,756,756,756,756,block th oct gmt tx value b distribut,0,block th oct gmt tx value b distribut
757,757,757,757,757,give bitcoin please amount want please need help,0,give bitcoin please amount want please need help
758,758,758,758,758,impo bitcoin signal,1,impo bitcoin signal
759,759,759,759,759,next month jimmy mulder neemt,0,next month jimmy mulder neemt
760,760,760,760,760,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sys,0,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sy
761,761,761,761,761,donate bitcoin help kids lower tax bill,0,donate bitcoin help kid low tax bill
762,762,762,762,762,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sys,0,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sy
763,763,763,763,763,new xtblock reward wo xtt b wo xtt b referral pool start airdrop b,0,new xtblock reward wo xtt b wo xtt b referral pool start airdrop b
764,764,764,764,764,new xtblock reward wo xtt b wo xtt b referral pool start airdrop b,0,new xtblock reward wo xtt b wo xtt b referral pool start airdrop b
765,765,765,765,765,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sys,0,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sy
766,766,766,766,766,shipping crisis gotten bad companies cha air cargo planes million fo,1,shipping crisis get bad company cha air cargo plane million fo
767,767,767,767,767,crypto prices usd bitcoin pancakeswap aave nearprotocol quan,0,crypto price usd bitcoin pancakeswap aave nearprotocol quan
768,768,768,768,768,giveaway rt amp join tg reply proof hours cisla decentral,0,giveaway rt amp join tg reply proof hour cisla decentral
769,769,769,769,769,fully convinced actual adoption less almost everyone underestimating amount wealth,0,fully convinced actual adoption less almost everyone underestimate amount wealth
770,770,770,770,770,become viral need injection pain bnbtc,0,become viral need injection pain bnbtc
771,771,771,771,771,wellbe coin nd round airdrop task welb referral welb aird,0,wellbe coin nd round airdrop task welb referral welb aird
772,772,772,772,772,bitcoin beer,0,bitcoin beer
773,773,773,773,773,painted time highest weekly close k onwards upwardsweek th apr briefly peaked ath kb,0,paint time high weekly close k onwards upwardsweek th apr briefly peak ath kb
774,774,774,774,774,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sys,0,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sy
775,775,775,775,775,bitcoin closed weekly candle highest history journey bullish years never,0,bitcoin close weekly candle high history journey bullish year never
776,776,776,776,776,buy rumor buy news buy dip light fuse btc,1,buy rumor buy news buy dip light fuse btc
777,777,777,777,777,keep simple keep fast,0,keep simple keep fast
778,778,778,778,778,looks like wait tomorrow futures etf launch,0,look like wait tomorrow future etf launch
779,779,779,779,779,retweet believe hit k tomorrow,0,retweet believe hit k tomorrow
780,780,780,780,780,new york businesses oppose conve defunct fossil fueled power plants mining facilities,0,new york business oppose conve defunct fossil fuel power plant mining facility
781,781,781,781,781,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sys,0,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sy
782,782,782,782,782,dips getting eaten fast k buy sent right back mcapinsane adve campaign chine,0,dip getting eat fast k buy send right back mcapinsane adve campaign chine
783,783,783,783,783,gm everyone take risks brave keep going,1,gm everyone take risk brave keep go
784,784,784,784,784,bank england scramble buy tops per coin,0,bank england scramble buy top per coin
785,785,785,785,785,buy rumor buy news buy dip light fuse btc,1,buy rumor buy news buy dip light fuse btc
786,786,786,786,786,highest weekly close ever bitcoin,0,high weekly close ever bitcoin
787,787,787,787,787,flying bitup rewards holders passive incoming holdingautomatic btc rewards,0,fly bitup reward holder passive incoming holdingautomatic btc reward
788,788,788,788,788,place war airdrop task wo gear airdrop link amp information,0,place war airdrop task wo gear airdrop link amp information
789,789,789,789,789,leave bitcoin alone,0,leave bitcoin alone
790,790,790,790,790,spike volumes amp deltas serious aggressive counter buying makes good candidate move one way b,1,spike volumes amp deltas serious aggressive counter buying make good candidate move one way b
791,791,791,791,791,bitcoin closed highest weekly candle ever,0,bitcoin close high weekly candle ever
792,792,792,792,792,btc latest block info block holds transactions total bitcoin including block,1,btc late block info block hold transaction total bitcoin include block
793,793,793,793,793,overnight update grayscale hints conve trust btc etf,0,overnight update grayscale hint conve trust btc etf
794,794,794,794,794,dips getting eaten fast k buy sent right back mcapinsane adve campaign chine,0,dip getting eat fast k buy send right back mcapinsane adve campaign chine
795,795,795,795,795,oppo ale airdrop nftgiveaway win hodl convert cash eth bitcoinwin one outlaw punk nfts,0,oppo ale airdrop nftgiveaway win hodl convert cash eth bitcoinwin one outlaw punk nft
796,796,796,796,796,new xtblock reward wo xtt b wo xtt b referral pool start airdrop b,0,new xtblock reward wo xtt b wo xtt b referral pool start airdrop b
797,797,797,797,797,thrilled announce featured secures,1,thrill announce feature secure
798,798,798,798,798,wellbe coin nd round airdrop task welb referral welb aird,0,wellbe coin nd round airdrop task welb referral welb aird
799,799,799,799,799,lovecoin giveaway raffle contest retweet post amp post lovecoin address comment sectio,0,lovecoin giveaway raffle contest retweet post amp post lovecoin address comment sectio
800,800,800,800,800,according cnbc repo securities exchange commission set let first u bitcoin futures exc,0,accord cnbc repo securities exchange commission set let first u bitcoin future exc
801,801,801,801,801,quikyield airdrop task million qyu total airdrop pool listed pancakeswap sushiwap,1,quikyield airdrop task million qyu total airdrop pool list pancakeswap sushiwap
802,802,802,802,802,new york businesses ask governor deny permits crypto mining,0,new york business ask governor deny permit crypto mining
803,803,803,803,803,crypto market melt faces,0,crypto market melt face
804,804,804,804,804,would institutions buy bitcoin futures etf access cme imo another way hedge funds,0,would institution buy bitcoin future etf access cme imo another way hedge fund
805,805,805,805,805,time high weekly close things watch bitcoin week,1,time high weekly close thing watch bitcoin week
806,806,806,806,806,keep simple keep fast,0,keep simple keep fast
807,807,807,807,807,new xtblock reward wo xtt b wo xtt b referral pool start airdrop b,0,new xtblock reward wo xtt b wo xtt b referral pool start airdrop b
